orgpermid,year,cusip,isin,sedol,ticker,siccode,naicscode,comname,fieldid,fieldname,value,valuescore
4295904976,2019,857477103,US8574771031,2842040,STT,6022,,STATE STREET CORPORATION,2,ESGCombinedScore,A-,0.812037668
4295904976,2020,857477103,US8574771031,2842040,STT,6022,,STATE STREET CORPORATION,2,ESGCombinedScore,A,0.854237267
4295904976,2021,857477103,US8574771031,2842040,STT,6022,,STATE STREET CORPORATION,2,ESGCombinedScore,A-,0.811288099
4295904976,2022,857477103,US8574771031,2842040,STT,6022,,STATE STREET CORPORATION,2,ESGCombinedScore,A-,0.792466419
4295904976,2023,857477103,US8574771031,2842040,STT,6022,,STATE STREET CORPORATION,2,ESGCombinedScore,B-,0.505629038
4295904976,2024,857477103,US8574771031,2842040,STT,6022,,STATE STREET CORPORATION,2,ESGCombinedScore,C+,0.484718224
4295856557,2021,,AU000000STX7,B01NQF4,STX,,,STRIKE ENERGY LIMITED,2,ESGCombinedScore,D,0.149991101
4295856557,2022,,AU000000STX7,B01NQF4,STX,,,STRIKE ENERGY LIMITED,2,ESGCombinedScore,D,0.152790122
4295856557,2023,,AU000000STX7,B01NQF4,STX,,,STRIKE ENERGY LIMITED,2,ESGCombinedScore,D+,0.181113122
4295856557,2024,,AU000000STX7,B01NQF4,STX,,,STRIKE ENERGY LIMITED,2,ESGCombinedScore,D+,0.241963453
4295856557,2025,,AU000000STX7,B01NQF4,STX,,,STRIKE ENERGY LIMITED,2,ESGCombinedScore,D+,0.238566064
4295908564,2010,21036P108,US21036P1084,2170473,STZ,2080,,"CONSTELLATION BRANDS, INC.",2,ESGCombinedScore,C-,0.291828867
4295908564,2011,21036P108,US21036P1084,2170473,STZ,2080,,"CONSTELLATION BRANDS, INC.",2,ESGCombinedScore,C,0.357494794
4295908564,2012,21036P108,US21036P1084,2170473,STZ,2080,,"CONSTELLATION BRANDS, INC.",2,ESGCombinedScore,C-,0.324991036
4295908564,2013,21036P108,US21036P1084,2170473,STZ,2080,,"CONSTELLATION BRANDS, INC.",2,ESGCombinedScore,C-,0.328056942
4295908564,2014,21036P108,US21036P1084,2170473,STZ,2080,,"CONSTELLATION BRANDS, INC.",2,ESGCombinedScore,C,0.413789066
4295908564,2015,21036P108,US21036P1084,2170473,STZ,2080,,"CONSTELLATION BRANDS, INC.",2,ESGCombinedScore,C,0.35412294
4295908564,2016,21036P108,US21036P1084,2170473,STZ,2080,,"CONSTELLATION BRANDS, INC.",2,ESGCombinedScore,C,0.369630045
4295908564,2017,21036P108,US21036P1084,2170473,STZ,2080,,"CONSTELLATION BRANDS, INC.",2,ESGCombinedScore,C-,0.325382054
4295908564,2018,21036P108,US21036P1084,2170473,STZ,2080,,"CONSTELLATION BRANDS, INC.",2,ESGCombinedScore,C,0.413005076
4295908564,2019,21036P108,US21036P1084,2170473,STZ,2080,,"CONSTELLATION BRANDS, INC.",2,ESGCombinedScore,C,0.344752838
4295908564,2020,21036P108,US21036P1084,2170473,STZ,2080,,"CONSTELLATION BRANDS, INC.",2,ESGCombinedScore,C,0.352133809
4295908564,2021,21036P108,US21036P1084,2170473,STZ,2080,,"CONSTELLATION BRANDS, INC.",2,ESGCombinedScore,C+,0.42006703
4295908564,2022,21036P108,US21036P1084,2170473,STZ,2080,,"CONSTELLATION BRANDS, INC.",2,ESGCombinedScore,C,0.414547979
4295908564,2023,21036P108,US21036P1084,2170473,STZ,2080,,"CONSTELLATION BRANDS, INC.",2,ESGCombinedScore,C+,0.433641776
4295908564,2024,21036P108,US21036P1084,2170473,STZ,2080,,"CONSTELLATION BRANDS, INC.",2,ESGCombinedScore,C,0.355191466
4295908564,2025,21036P108,US21036P1084,2170473,STZ,2080,,"CONSTELLATION BRANDS, INC.",2,ESGCombinedScore,C-,0.307418266
4295866614,2010,,FR0000121220,7062713,SW,,,SODEXO SA,2,ESGCombinedScore,C+,0.48822115
4295866614,2011,,FR0000121220,7062713,SW,,,SODEXO SA,2,ESGCombinedScore,C+,0.461814907
4295866614,2012,,FR0000121220,7062713,SW,,,SODEXO SA,2,ESGCombinedScore,A-,0.822643334
4295866614,2013,,FR0000121220,7062713,SW,,,SODEXO SA,2,ESGCombinedScore,A-,0.783887102
4295866614,2014,,FR0000121220,7062713,SW,,,SODEXO SA,2,ESGCombinedScore,B+,0.718861665
4295866614,2015,,FR0000121220,7062713,SW,,,SODEXO SA,2,ESGCombinedScore,A-,0.753738327
4295866614,2016,,FR0000121220,7062713,SW,,,SODEXO SA,2,ESGCombinedScore,A-,0.816870916
4295866614,2017,,FR0000121220,7062713,SW,,,SODEXO SA,2,ESGCombinedScore,A,0.835270164
4295866614,2018,,FR0000121220,7062713,SW,,,SODEXO SA,2,ESGCombinedScore,A-,0.821915868
4295866614,2019,,FR0000121220,7062713,SW,,,SODEXO SA,2,ESGCombinedScore,A-,0.752115247
4295866614,2020,,FR0000121220,7062713,SW,,,SODEXO SA,2,ESGCombinedScore,B-,0.544886404
4295866614,2021,,FR0000121220,7062713,SW,,,SODEXO SA,2,ESGCombinedScore,B+,0.744406229
4295866614,2022,,FR0000121220,7062713,SW,,,SODEXO SA,2,ESGCombinedScore,A-,0.784993983
4295866614,2023,,FR0000121220,7062713,SW,,,SODEXO SA,2,ESGCombinedScore,B+,0.724789112
4295866614,2024,,FR0000121220,7062713,SW,,,SODEXO SA,2,ESGCombinedScore,B,0.611378768
4295866614,2025,,FR0000121220,7062713,SW,,,SODEXO SA,2,ESGCombinedScore,B,0.609216858
4295905486,2010,83088M102,US83088M1027,2961053,SWKS,3674,,"SKYWORKS SOLUTIONS, INC.",2,ESGCombinedScore,B-,0.528101448
4295905486,2011,83088M102,US83088M1027,2961053,SWKS,3674,,"SKYWORKS SOLUTIONS, INC.",2,ESGCombinedScore,C+,0.473513472
4295905486,2012,83088M102,US83088M1027,2961053,SWKS,3674,,"SKYWORKS SOLUTIONS, INC.",2,ESGCombinedScore,C+,0.491133702
4295905486,2013,83088M102,US83088M1027,2961053,SWKS,3674,,"SKYWORKS SOLUTIONS, INC.",2,ESGCombinedScore,C+,0.473796754
4295905486,2014,83088M102,US83088M1027,2961053,SWKS,3674,,"SKYWORKS SOLUTIONS, INC.",2,ESGCombinedScore,C+,0.444577318
4295905486,2015,83088M102,US83088M1027,2961053,SWKS,3674,,"SKYWORKS SOLUTIONS, INC.",2,ESGCombinedScore,C+,0.475400582
4295905486,2016,83088M102,US83088M1027,2961053,SWKS,3674,,"SKYWORKS SOLUTIONS, INC.",2,ESGCombinedScore,C,0.416653537
4295905486,2017,83088M102,US83088M1027,2961053,SWKS,3674,,"SKYWORKS SOLUTIONS, INC.",2,ESGCombinedScore,B-,0.557176406
4295905486,2018,83088M102,US83088M1027,2961053,SWKS,3674,,"SKYWORKS SOLUTIONS, INC.",2,ESGCombinedScore,B-,0.561560331
4295905486,2019,83088M102,US83088M1027,2961053,SWKS,3674,,"SKYWORKS SOLUTIONS, INC.",2,ESGCombinedScore,B-,0.539365351
4295905486,2020,83088M102,US83088M1027,2961053,SWKS,3674,,"SKYWORKS SOLUTIONS, INC.",2,ESGCombinedScore,C+,0.480791711
4295905486,2021,83088M102,US83088M1027,2961053,SWKS,3674,,"SKYWORKS SOLUTIONS, INC.",2,ESGCombinedScore,B-,0.511030601
4295905486,2022,83088M102,US83088M1027,2961053,SWKS,3674,,"SKYWORKS SOLUTIONS, INC.",2,ESGCombinedScore,B,0.588757524
4295905486,2023,83088M102,US83088M1027,2961053,SWKS,3674,,"SKYWORKS SOLUTIONS, INC.",2,ESGCombinedScore,B,0.588762849
4295905486,2024,83088M102,US83088M1027,2961053,SWKS,3674,,"SKYWORKS SOLUTIONS, INC.",2,ESGCombinedScore,C-,0.321259917
5042214022,2014,87165B103,US87165B1035,BP96PS6,SYF,,,SYNCHRONY FINANCIAL,2,ESGCombinedScore,C-,0.304742816
5042214022,2015,87165B103,US87165B1035,BP96PS6,SYF,,,SYNCHRONY FINANCIAL,2,ESGCombinedScore,C,0.352460061
5042214022,2016,87165B103,US87165B1035,BP96PS6,SYF,,,SYNCHRONY FINANCIAL,2,ESGCombinedScore,C+,0.443747935
5042214022,2017,87165B103,US87165B1035,BP96PS6,SYF,,,SYNCHRONY FINANCIAL,2,ESGCombinedScore,B-,0.538338246
5042214022,2018,87165B103,US87165B1035,BP96PS6,SYF,,,SYNCHRONY FINANCIAL,2,ESGCombinedScore,B,0.613112173
5042214022,2019,87165B103,US87165B1035,BP96PS6,SYF,,,SYNCHRONY FINANCIAL,2,ESGCombinedScore,B,0.605560712
5042214022,2020,87165B103,US87165B1035,BP96PS6,SYF,,,SYNCHRONY FINANCIAL,2,ESGCombinedScore,B,0.662607655
5042214022,2021,87165B103,US87165B1035,BP96PS6,SYF,,,SYNCHRONY FINANCIAL,2,ESGCombinedScore,B,0.609298053
5042214022,2022,87165B103,US87165B1035,BP96PS6,SYF,,,SYNCHRONY FINANCIAL,2,ESGCombinedScore,B,0.60763328
5042214022,2023,87165B103,US87165B1035,BP96PS6,SYF,,,SYNCHRONY FINANCIAL,2,ESGCombinedScore,B-,0.550592563
5042214022,2024,87165B103,US87165B1035,BP96PS6,SYF,,,SYNCHRONY FINANCIAL,2,ESGCombinedScore,B,0.648586259
4295904996,2010,863667101,US8636671013,2853688,SYK,3841,,STRYKER CORPORATION,2,ESGCombinedScore,B-,0.505286812
4295904996,2011,863667101,US8636671013,2853688,SYK,3841,,STRYKER CORPORATION,2,ESGCombinedScore,C+,0.496803547
4295904996,2012,863667101,US8636671013,2853688,SYK,3841,,STRYKER CORPORATION,2,ESGCombinedScore,C+,0.451187341
4295904996,2013,863667101,US8636671013,2853688,SYK,3841,,STRYKER CORPORATION,2,ESGCombinedScore,C-,0.305779125
4295904996,2014,863667101,US8636671013,2853688,SYK,3841,,STRYKER CORPORATION,2,ESGCombinedScore,C,0.335069775
4295904996,2015,863667101,US8636671013,2853688,SYK,3841,,STRYKER CORPORATION,2,ESGCombinedScore,C+,0.42223541
4295904996,2016,863667101,US8636671013,2853688,SYK,3841,,STRYKER CORPORATION,2,ESGCombinedScore,C+,0.454622347
4295904996,2017,863667101,US8636671013,2853688,SYK,3841,,STRYKER CORPORATION,2,ESGCombinedScore,B-,0.536369793
4295904996,2018,863667101,US8636671013,2853688,SYK,3841,,STRYKER CORPORATION,2,ESGCombinedScore,B,0.64125906
4295904996,2019,863667101,US8636671013,2853688,SYK,3841,,STRYKER CORPORATION,2,ESGCombinedScore,B,0.661221304
4295904996,2020,863667101,US8636671013,2853688,SYK,3841,,STRYKER CORPORATION,2,ESGCombinedScore,C+,0.49828433
4295904996,2021,863667101,US8636671013,2853688,SYK,3841,,STRYKER CORPORATION,2,ESGCombinedScore,A-,0.826641051
4295904996,2022,863667101,US8636671013,2853688,SYK,3841,,STRYKER CORPORATION,2,ESGCombinedScore,A-,0.801840241
4295904996,2023,863667101,US8636671013,2853688,SYK,3841,,STRYKER CORPORATION,2,ESGCombinedScore,B+,0.672675058
4295904996,2024,863667101,US8636671013,2853688,SYK,3841,,STRYKER CORPORATION,2,ESGCombinedScore,C+,0.445232318
4295905023,2010,871829107,US8718291078,2868165,SYY,5140,,SYSCO CORPORATION,2,ESGCombinedScore,B-,0.54046447
4295905023,2011,871829107,US8718291078,2868165,SYY,5140,,SYSCO CORPORATION,2,ESGCombinedScore,B-,0.570892302
4295905023,2012,871829107,US8718291078,2868165,SYY,5140,,SYSCO CORPORATION,2,ESGCombinedScore,B+,0.673655832
4295905023,2013,871829107,US8718291078,2868165,SYY,5140,,SYSCO CORPORATION,2,ESGCombinedScore,B+,0.684580475
4295905023,2014,871829107,US8718291078,2868165,SYY,5140,,SYSCO CORPORATION,2,ESGCombinedScore,B+,0.675636618
4295905023,2015,871829107,US8718291078,2868165,SYY,5140,,SYSCO CORPORATION,2,ESGCombinedScore,B+,0.746943034
4295905023,2016,871829107,US8718291078,2868165,SYY,5140,,SYSCO CORPORATION,2,ESGCombinedScore,A-,0.750817922
4295905023,2017,871829107,US8718291078,2868165,SYY,5140,,SYSCO CORPORATION,2,ESGCombinedScore,B+,0.723203494
4295905023,2018,871829107,US8718291078,2868165,SYY,5140,,SYSCO CORPORATION,2,ESGCombinedScore,B+,0.704082895
4295905023,2019,871829107,US8718291078,2868165,SYY,5140,,SYSCO CORPORATION,2,ESGCombinedScore,A-,0.751798999
4295905023,2020,871829107,US8718291078,2868165,SYY,5140,,SYSCO CORPORATION,2,ESGCombinedScore,B+,0.676890732
4295905023,2021,871829107,US8718291078,2868165,SYY,5140,,SYSCO CORPORATION,2,ESGCombinedScore,B+,0.716220721
4295905023,2022,871829107,US8718291078,2868165,SYY,5140,,SYSCO CORPORATION,2,ESGCombinedScore,B+,0.679808137
4295905023,2023,871829107,US8718291078,2868165,SYY,5140,,SYSCO CORPORATION,2,ESGCombinedScore,B-,0.557065412
4295905023,2024,871829107,US8718291078,2868165,SYY,5140,,SYSCO CORPORATION,2,ESGCombinedScore,C+,0.43723874
4295905023,2025,871829107,US8718291078,2868165,SYY,5140,,SYSCO CORPORATION,2,ESGCombinedScore,B,0.616287289
4295861769,2010,87971M103,CA87971M1032,2381093,T,4812,,TELUS Corp,2,ESGCombinedScore,B,0.638132375
4295861769,2011,87971M103,CA87971M1032,2381093,T,4812,,TELUS Corp,2,ESGCombinedScore,B,0.626549487
4295861769,2012,87971M103,CA87971M1032,2381093,T,4812,,TELUS Corp,2,ESGCombinedScore,A-,0.780751658
4295861769,2013,87971M103,CA87971M1032,2381093,T,4812,,TELUS Corp,2,ESGCombinedScore,A-,0.807573362
4295861769,2014,87971M103,CA87971M1032,2381093,T,4812,,TELUS Corp,2,ESGCombinedScore,B+,0.749337135
4295861769,2015,87971M103,CA87971M1032,2381093,T,4812,,TELUS Corp,2,ESGCombinedScore,A-,0.75252836
4295861769,2016,87971M103,CA87971M1032,2381093,T,4812,,TELUS Corp,2,ESGCombinedScore,A-,0.832383206
4295861769,2017,87971M103,CA87971M1032,2381093,T,4812,,TELUS Corp,2,ESGCombinedScore,A-,0.769948281
4295861769,2018,87971M103,CA87971M1032,2381093,T,4812,,TELUS Corp,2,ESGCombinedScore,A-,0.832024983
4295861769,2019,87971M103,CA87971M1032,2381093,T,4812,,TELUS Corp,2,ESGCombinedScore,A-,0.815018192
4295861769,2020,87971M103,CA87971M1032,2381093,T,4812,,TELUS Corp,2,ESGCombinedScore,A-,0.790003038
4295861769,2021,87971M103,CA87971M1032,2381093,T,4812,,TELUS Corp,2,ESGCombinedScore,A-,0.755708895
4295861769,2022,87971M103,CA87971M1032,2381093,T,4812,,TELUS Corp,2,ESGCombinedScore,B+,0.746300788
4295861769,2023,87971M103,CA87971M1032,2381093,T,4812,,TELUS Corp,2,ESGCombinedScore,B+,0.695737352
4295861769,2024,87971M103,CA87971M1032,2381093,T,4812,,TELUS Corp,2,ESGCombinedScore,B+,0.711398829
4295904853,2010,00206R102,US00206R1023,2831811,T,4813,,AT&T INC.,2,ESGCombinedScore,C-,0.325464428
4295904853,2011,00206R102,US00206R1023,2831811,T,4813,,AT&T INC.,2,ESGCombinedScore,C,0.349736547
4295904853,2012,00206R102,US00206R1023,2831811,T,4813,,AT&T INC.,2,ESGCombinedScore,C,0.381996431
4295904853,2013,00206R102,US00206R1023,2831811,T,4813,,AT&T INC.,2,ESGCombinedScore,C,0.349011535
4295904853,2014,00206R102,US00206R1023,2831811,T,4813,,AT&T INC.,2,ESGCombinedScore,C,0.350707201
4295904853,2015,00206R102,US00206R1023,2831811,T,4813,,AT&T INC.,2,ESGCombinedScore,C,0.406333168
4295904853,2016,00206R102,US00206R1023,2831811,T,4813,,AT&T INC.,2,ESGCombinedScore,C-,0.323900138
4295904853,2017,00206R102,US00206R1023,2831811,T,4813,,AT&T INC.,2,ESGCombinedScore,C,0.345271918
4295904853,2018,00206R102,US00206R1023,2831811,T,4813,,AT&T INC.,2,ESGCombinedScore,C,0.348556781
4295904853,2019,00206R102,US00206R1023,2831811,T,4813,,AT&T INC.,2,ESGCombinedScore,C,0.37675923
4295904853,2020,00206R102,US00206R1023,2831811,T,4813,,AT&T INC.,2,ESGCombinedScore,C+,0.421261986
4295904853,2021,00206R102,US00206R1023,2831811,T,4813,,AT&T INC.,2,ESGCombinedScore,C,0.367923087
4295904853,2022,00206R102,US00206R1023,2831811,T,4813,,AT&T INC.,2,ESGCombinedScore,C,0.409468629
4295904853,2023,00206R102,US00206R1023,2831811,T,4813,,AT&T INC.,2,ESGCombinedScore,C+,0.463437052
4295904853,2024,00206R102,US00206R1023,2831811,T,4813,,AT&T INC.,2,ESGCombinedScore,C,0.406350981
4295856950,2010,,AU000000TAP1,6892814,TAP,,,AVENIR ENERGY PTY LTD,2,ESGCombinedScore,D,0.146591712
4295856950,2011,,AU000000TAP1,6892814,TAP,,,AVENIR ENERGY PTY LTD,2,ESGCombinedScore,D+,0.230860182
4295856950,2012,,AU000000TAP1,6892814,TAP,,,AVENIR ENERGY PTY LTD,2,ESGCombinedScore,D+,0.245469176
4295856950,2013,,AU000000TAP1,6892814,TAP,,,AVENIR ENERGY PTY LTD,2,ESGCombinedScore,D+,0.213304638
4295856950,2014,,AU000000TAP1,6892814,TAP,,,AVENIR ENERGY PTY LTD,2,ESGCombinedScore,D+,0.198553906
4295856950,2015,,AU000000TAP1,6892814,TAP,,,AVENIR ENERGY PTY LTD,2,ESGCombinedScore,D+,0.222645514
4295856950,2016,,AU000000TAP1,6892814,TAP,,,AVENIR ENERGY PTY LTD,2,ESGCombinedScore,D,0.129007095
4295856950,2017,,AU000000TAP1,6892814,TAP,,,AVENIR ENERGY PTY LTD,2,ESGCombinedScore,D,0.10160735
4295856950,2018,,AU000000TAP1,6892814,TAP,,,AVENIR ENERGY PTY LTD,2,ESGCombinedScore,D,0.10665957
4295856950,2019,,AU000000TAP1,6892814,TAP,,,AVENIR ENERGY PTY LTD,2,ESGCombinedScore,D,0.151216236
4295903805,2010,60871R209,US60871R2094,B067BM3,TAP,2082,,MOLSON COORS BEVERAGE COMPANY,2,ESGCombinedScore,B+,0.673718552
4295903805,2011,60871R209,US60871R2094,B067BM3,TAP,2082,,MOLSON COORS BEVERAGE COMPANY,2,ESGCombinedScore,C+,0.43969008
4295903805,2012,60871R209,US60871R2094,B067BM3,TAP,2082,,MOLSON COORS BEVERAGE COMPANY,2,ESGCombinedScore,B,0.651522436
4295903805,2013,60871R209,US60871R2094,B067BM3,TAP,2082,,MOLSON COORS BEVERAGE COMPANY,2,ESGCombinedScore,B,0.629371995
4295903805,2014,60871R209,US60871R2094,B067BM3,TAP,2082,,MOLSON COORS BEVERAGE COMPANY,2,ESGCombinedScore,B-,0.574370084
4295903805,2015,60871R209,US60871R2094,B067BM3,TAP,2082,,MOLSON COORS BEVERAGE COMPANY,2,ESGCombinedScore,B,0.612638315
4295903805,2016,60871R209,US60871R2094,B067BM3,TAP,2082,,MOLSON COORS BEVERAGE COMPANY,2,ESGCombinedScore,B,0.620916948
4295903805,2017,60871R209,US60871R2094,B067BM3,TAP,2082,,MOLSON COORS BEVERAGE COMPANY,2,ESGCombinedScore,B,0.616363391
4295903805,2018,60871R209,US60871R2094,B067BM3,TAP,2082,,MOLSON COORS BEVERAGE COMPANY,2,ESGCombinedScore,B,0.638377818
4295903805,2019,60871R209,US60871R2094,B067BM3,TAP,2082,,MOLSON COORS BEVERAGE COMPANY,2,ESGCombinedScore,C,0.346452768
4295903805,2020,60871R209,US60871R2094,B067BM3,TAP,2082,,MOLSON COORS BEVERAGE COMPANY,2,ESGCombinedScore,C+,0.475372314
4295903805,2021,60871R209,US60871R2094,B067BM3,TAP,2082,,MOLSON COORS BEVERAGE COMPANY,2,ESGCombinedScore,B+,0.677179524
4295903805,2022,60871R209,US60871R2094,B067BM3,TAP,2082,,MOLSON COORS BEVERAGE COMPANY,2,ESGCombinedScore,B,0.639914196
4295903805,2023,60871R209,US60871R2094,B067BM3,TAP,2082,,MOLSON COORS BEVERAGE COMPANY,2,ESGCombinedScore,C+,0.468262327
4295903805,2024,60871R209,US60871R2094,B067BM3,TAP,2082,,MOLSON COORS BEVERAGE COMPANY,2,ESGCombinedScore,B-,0.57650785
4295913094,2010,893641100,US8936411003,B11FJK3,TDG,3728,,TRANSDIGM GROUP INCORPORATED,2,ESGCombinedScore,D-,0.072355539
4295913094,2011,893641100,US8936411003,B11FJK3,TDG,3728,,TRANSDIGM GROUP INCORPORATED,2,ESGCombinedScore,D,0.10845089
4295913094,2012,893641100,US8936411003,B11FJK3,TDG,3728,,TRANSDIGM GROUP INCORPORATED,2,ESGCombinedScore,D,0.109713261
4295913094,2013,893641100,US8936411003,B11FJK3,TDG,3728,,TRANSDIGM GROUP INCORPORATED,2,ESGCombinedScore,D-,0.056429377
4295913094,2014,893641100,US8936411003,B11FJK3,TDG,3728,,TRANSDIGM GROUP INCORPORATED,2,ESGCombinedScore,D-,0.079663256
4295913094,2015,893641100,US8936411003,B11FJK3,TDG,3728,,TRANSDIGM GROUP INCORPORATED,2,ESGCombinedScore,D,0.127738408
4295913094,2016,893641100,US8936411003,B11FJK3,TDG,3728,,TRANSDIGM GROUP INCORPORATED,2,ESGCombinedScore,D+,0.206255938
4295913094,2017,893641100,US8936411003,B11FJK3,TDG,3728,,TRANSDIGM GROUP INCORPORATED,2,ESGCombinedScore,D,0.164412516
4295913094,2018,893641100,US8936411003,B11FJK3,TDG,3728,,TRANSDIGM GROUP INCORPORATED,2,ESGCombinedScore,D+,0.2112919
4295913094,2019,893641100,US8936411003,B11FJK3,TDG,3728,,TRANSDIGM GROUP INCORPORATED,2,ESGCombinedScore,C,0.377242656
4295913094,2020,893641100,US8936411003,B11FJK3,TDG,3728,,TRANSDIGM GROUP INCORPORATED,2,ESGCombinedScore,C,0.395158514
4295913094,2021,893641100,US8936411003,B11FJK3,TDG,3728,,TRANSDIGM GROUP INCORPORATED,2,ESGCombinedScore,C,0.3430486
4295913094,2022,893641100,US8936411003,B11FJK3,TDG,3728,,TRANSDIGM GROUP INCORPORATED,2,ESGCombinedScore,C+,0.464627952
4295913094,2023,893641100,US8936411003,B11FJK3,TDG,3728,,TRANSDIGM GROUP INCORPORATED,2,ESGCombinedScore,C+,0.429616395
4295913094,2024,893641100,US8936411003,B11FJK3,TDG,3728,,TRANSDIGM GROUP INCORPORATED,2,ESGCombinedScore,B-,0.506984206
4295912294,2015,879360105,US8793601050,2503477,TDY,3812,,TELEDYNE TECHNOLOGIES INCORPORATED,2,ESGCombinedScore,D+,0.215896127
4295912294,2016,879360105,US8793601050,2503477,TDY,3812,,TELEDYNE TECHNOLOGIES INCORPORATED,2,ESGCombinedScore,D+,0.205888862
4295912294,2017,879360105,US8793601050,2503477,TDY,3812,,TELEDYNE TECHNOLOGIES INCORPORATED,2,ESGCombinedScore,C,0.389376965
4295912294,2018,879360105,US8793601050,2503477,TDY,3812,,TELEDYNE TECHNOLOGIES INCORPORATED,2,ESGCombinedScore,C,0.405844726
4295912294,2019,879360105,US8793601050,2503477,TDY,3812,,TELEDYNE TECHNOLOGIES INCORPORATED,2,ESGCombinedScore,C,0.377720705
4295912294,2020,879360105,US8793601050,2503477,TDY,3812,,TELEDYNE TECHNOLOGIES INCORPORATED,2,ESGCombinedScore,C,0.404828117
4295912294,2021,879360105,US8793601050,2503477,TDY,3812,,TELEDYNE TECHNOLOGIES INCORPORATED,2,ESGCombinedScore,C+,0.432967176
4295912294,2022,879360105,US8793601050,2503477,TDY,3812,,TELEDYNE TECHNOLOGIES INCORPORATED,2,ESGCombinedScore,C+,0.423331635
4295912294,2023,879360105,US8793601050,2503477,TDY,3812,,TELEDYNE TECHNOLOGIES INCORPORATED,2,ESGCombinedScore,C,0.402657349
4295912294,2024,879360105,US8793601050,2503477,TDY,3812,,TELEDYNE TECHNOLOGIES INCORPORATED,2,ESGCombinedScore,C,0.390051102
4295908113,2010,878377100,US8783771004,2901457,TECH,2836,,BIO-TECHNE CORPORATION,2,ESGCombinedScore,D+,0.201314161
4295908113,2011,878377100,US8783771004,2901457,TECH,2836,,BIO-TECHNE CORPORATION,2,ESGCombinedScore,D+,0.222078918
4295908113,2012,878377100,US8783771004,2901457,TECH,2836,,BIO-TECHNE CORPORATION,2,ESGCombinedScore,D+,0.220192646
4295908113,2013,878377100,US8783771004,2901457,TECH,2836,,BIO-TECHNE CORPORATION,2,ESGCombinedScore,D+,0.185711289
4295908113,2014,878377100,US8783771004,BSHZ3Q0,TECH,2836,,BIO-TECHNE CORPORATION,2,ESGCombinedScore,D+,0.247292468
4295908113,2015,09073M104,US09073M1045,BSHZ3Q0,TECH,2836,,BIO-TECHNE CORPORATION,2,ESGCombinedScore,C-,0.288062686
4295908113,2016,09073M104,US09073M1045,BSHZ3Q0,TECH,2836,,BIO-TECHNE CORPORATION,2,ESGCombinedScore,C,0.344432652
4295908113,2017,09073M104,US09073M1045,BSHZ3Q0,TECH,2836,,BIO-TECHNE CORPORATION,2,ESGCombinedScore,C+,0.490645586
4295908113,2018,09073M104,US09073M1045,BSHZ3Q0,TECH,2836,,BIO-TECHNE CORPORATION,2,ESGCombinedScore,B-,0.523449564
4295908113,2019,09073M104,US09073M1045,BSHZ3Q0,TECH,2836,,BIO-TECHNE CORPORATION,2,ESGCombinedScore,B,0.65485162
4295908113,2020,09073M104,US09073M1045,BSHZ3Q0,TECH,2836,,BIO-TECHNE CORPORATION,2,ESGCombinedScore,B-,0.582244058
4295908113,2021,09073M104,US09073M1045,BSHZ3Q0,TECH,2836,,BIO-TECHNE CORPORATION,2,ESGCombinedScore,B,0.640943308
4295908113,2022,09073M104,US09073M1045,BSHZ3Q0,TECH,2836,,BIO-TECHNE CORPORATION,2,ESGCombinedScore,A-,0.776486182
4295908113,2023,09073M104,US09073M1045,BSHZ3Q0,TECH,2836,,BIO-TECHNE CORPORATION,2,ESGCombinedScore,B+,0.692781412
4295908113,2024,09073M104,US09073M1045,BSHZ3Q0,TECH,2836,,BIO-TECHNE CORPORATION,2,ESGCombinedScore,B+,0.711928877
4295908113,2025,09073M104,US09073M1045,BSHZ3Q0,TECH,2836,,BIO-TECHNE CORPORATION,2,ESGCombinedScore,B+,0.719501781
4295885638,2010,,NO0010063308,4732495,TEL,,,TELENOR ASA,2,ESGCombinedScore,B,0.611870757
4295885638,2011,,NO0010063308,4732495,TEL,,,TELENOR ASA,2,ESGCombinedScore,B,0.612778842
4295885638,2012,,NO0010063308,4732495,TEL,,,TELENOR ASA,2,ESGCombinedScore,B,0.585059282
4295885638,2013,,NO0010063308,4732495,TEL,,,TELENOR ASA,2,ESGCombinedScore,C+,0.466244171
4295885638,2014,,NO0010063308,4732495,TEL,,,TELENOR ASA,2,ESGCombinedScore,B+,0.697914632
4295885638,2015,,NO0010063308,4732495,TEL,,,TELENOR ASA,2,ESGCombinedScore,B+,0.708150797
4295885638,2016,,NO0010063308,4732495,TEL,,,TELENOR ASA,2,ESGCombinedScore,B,0.645716716
4295885638,2017,,NO0010063308,4732495,TEL,,,TELENOR ASA,2,ESGCombinedScore,B+,0.680963025
4295885638,2018,,NO0010063308,4732495,TEL,,,TELENOR ASA,2,ESGCombinedScore,B+,0.691179984
4295885638,2019,,NO0010063308,4732495,TEL,,,TELENOR ASA,2,ESGCombinedScore,B,0.60070276
4295885638,2020,,NO0010063308,4732495,TEL,,,TELENOR ASA,2,ESGCombinedScore,B,0.63447697
4295885638,2021,,NO0010063308,4732495,TEL,,,TELENOR ASA,2,ESGCombinedScore,C,0.358443657
4295885638,2022,,NO0010063308,4732495,TEL,,,TELENOR ASA,2,ESGCombinedScore,B,0.611238285
4295885638,2023,,NO0010063308,4732495,TEL,,,TELENOR ASA,2,ESGCombinedScore,B-,0.578855076
